OrderID|ProductID|UnitPrice|Quantity|Discount
106064|9481|301.81|3|0.2
108515|5895|381.73|52|0.0
100693|292|58.88|6|0.15
103766|1777|463.27|1|0.2
109516|508|421.17|44|0.2
109257|6975|121.75|63|0.2
109831|6111|324.13|13|0.05
109986|5845|468.53|63|0.1
107666|5617|300.44|47|0.2
103161|6032|431.41|77|0.15
106899|4733|38.59|30|0.15
105122|9611|496.82|27|0.05
105518|7596|363.69|10|0.0
100437|158|185.3|21|0.15
109067|9791|341.72|90|0.05
107368|4694|341.78|38|0.05
109542|4668|339.23|88|0.2
101682|4232|32.0|9|0.15
100298|957|123.3|75|0.15
109780|9454|342.74|17|0.1
105828|6738|485.02|8|0.0
107889|8368|40.28|1|0.0
106407|7206|265.16|13|0.2
107660|2067|367.22|43|0.15
100206|6709|137.23|83|0.0
102492|8491|487.51|17|0.2
100653|3971|51.22|68|0.15
108456|9207|80.72|94|0.2
100661|3593|345.54|68|0.1
100967|8543|113.88|89|0.1
102584|5472|177.0|77|0.05
103900|6779|168.41|74|0.0
106775|7971|361.67|96|0.05
105923|8552|186.26|11|0.15
107620|2430|150.39|12|0.0
108306|3933|164.94|29|0.1
104302|4358|470.47|6|0.2
109609|973|324.99|77|0.2
105677|5192|324.36|28|0.2
106221|7616|60.87|100|0.0
102005|7872|79.62|55|0.1
107672|9284|407.73|44|0.05
104662|6125|195.29|68|0.2
102645|7571|246.84|78|0.1
106418|5591|359.26|41|0.2
109138|6504|163.5|89|0.15
102739|1806|473.37|91|0.15
104667|8148|425.48|76|0.2
109315|4343|32.24|7|0.1
101707|9455|388.28|73|0.1
100313|4012|206.86|70|0.15
101557|9381|302.65|21|0.15
105450|9436|142.77|25|0.1
105941|880|40.59|48|0.05
102516|7053|226.55|56|0.0
109279|2853|154.88|34|0.2
106000|5941|214.5|47|0.2
104952|8739|193.45|64|0.1
104431|8351|16.81|80|0.1
108095|476|411.51|13|0.0
101690|624|270.52|85|0.1
106121|4983|450.22|49|0.0
107124|7768|433.31|17|0.1
100010|7012|367.13|57|0.2
105499|8146|424.69|52|0.0
106234|6478|139.23|44|0.1
107068|7746|317.32|52|0.0
104632|7630|375.45|8|0.15
100754|2559|315.38|99|0.15
107050|9211|456.3|27|0.15
109260|5338|410.14|83|0.0
108540|2271|379.84|37|0.15
109037|2460|12.03|38|0.15
101294|2050|189.79|1|0.15
105170|7819|110.82|14|0.2
107451|277|473.34|37|0.0
101394|9692|421.55|78|0.05
109389|903|248.26|22|0.0
100535|4548|365.16|70|0.2
102213|2176|304.61|46|0.0
105206|7557|119.25|78|0.2
101485|5255|213.44|84|0.05
109222|5830|312.58|86|0.15
108259|724|278.12|66|0.15
105480|4857|472.28|78|0.15
101868|7298|382.83|16|0.2
109340|6760|215.67|13|0.05
105279|4526|254.69|52|0.1
101965|1130|304.16|7|0.15
106355|2011|463.11|38|0.15
100319|5611|164.65|83|0.05
106161|2916|149.46|9|0.2
100411|130|476.87|49|0.05
109325|7492|265.03|18|0.15
103661|6657|344.6|26|0.0
109889|2213|341.22|4|0.2
101948|7962|168.76|25|0.05
100652|2670|286.25|63|0.15
102276|5658|99.56|20|0.1
101654|6379|459.26|26|0.05
101295|617|103.03|13|0.0
100061|6977|68.07|40|0.1
108059|7091|166.07|8|0.05
103660|6820|362.28|21|0.1
109524|2108|102.67|13|0.1
100920|1245|146.12|54|0.0
102236|831|381.94|82|0.0
103282|2495|429.53|12|0.2
106541|3290|386.55|28|0.0
102553|5289|364.41|34|0.15
103381|1046|464.0|55|0.15
109367|4463|475.63|22|0.2
102609|334|373.74|43|0.15
105065|4060|146.08|74|0.2
102345|5427|320.77|91|0.2
100867|6597|105.69|50|0.1
103110|8220|29.2|3|0.1
102304|5561|483.58|99|0.1
107500|4216|162.26|69|0.0
103678|2152|466.75|58|0.15
108155|5262|323.55|54|0.2
104211|8829|454.26|44|0.05
102978|6778|126.49|76|0.0
104714|6642|66.47|23|0.1
105994|7002|282.85|41|0.05
105306|1998|88.98|77|0.15
107036|1700|140.19|39|0.1
100490|587|284.85|20|0.2
101116|1046|232.24|25|0.05
108304|9035|212.24|21|0.05
108409|5219|62.7|97|0.2
103157|8126|338.8|19|0.0
101801|7443|414.72|51|0.0
109193|9551|195.04|58|0.2
103270|4237|190.32|79|0.2
101237|41|225.6|75|0.05
104244|2132|376.47|75|0.05
108973|2354|158.39|71|0.15
107070|9468|415.55|86|0.2
103697|6219|319.66|54|0.2
103930|7311|223.04|72|0.1
101410|9217|379.91|33|0.2
109719|5539|135.13|33|0.1
102860|5035|184.0|27|0.15
105126|1662|222.76|69|0.15
100440|6366|460.17|100|0.15
107238|385|278.7|93|0.0
104263|8605|157.96|56|0.0
103303|3951|481.38|69|0.1
106316|408|235.79|31|0.15
106645|1067|42.2|72|0.05
103585|2929|104.68|58|0.2
108866|5045|483.84|79|0.2
108066|8976|384.36|5|0.15
100599|3653|107.88|89|0.05
104712|7882|372.96|10|0.15
100408|1991|264.23|79|0.15
101645|2346|471.63|90|0.2
106656|2114|427.35|78|0.1
106350|5767|60.48|64|0.2
108436|2832|79.16|73|0.1
108680|1097|40.92|56|0.1
103439|1542|312.5|52|0.1
100921|7834|420.57|5|0.0
102872|8596|316.48|27|0.1
105933|2888|176.87|69|0.05
105223|7666|381.27|69|0.2
100772|1190|16.91|6|0.0
107182|4799|436.8|2|0.05
106754|2929|282.64|91|0.1
104438|690|439.71|13|0.1
104476|6351|47.88|49|0.15
107771|9851|218.21|51|0.1
109435|5919|429.88|56|0.05
107951|3372|203.95|80|0.15
100605|3353|349.5|53|0.2
106222|9979|112.86|59|0.1
103684|6441|60.04|51|0.1
100993|5767|45.19|18|0.0
105446|9143|224.43|3|0.1
106628|4947|297.16|10|0.2
107633|7371|265.48|14|0.05
106337|1396|375.37|10|0.1
108339|2932|217.14|93|0.2
104406|3392|150.17|64|0.05
109065|2602|126.83|67|0.1
105629|7059|490.66|56|0.15
103220|1718|347.86|61|0.15
109223|2189|253.92|11|0.15
101609|5543|104.26|63|0.1
109530|2239|360.69|69|0.2
108654|1739|299.33|17|0.2
108240|1066|72.45|24|0.2
108329|98|372.01|26|0.05
102175|284|479.0|38|0.1
106135|7671|129.94|60|0.1
108793|3666|466.13|22|0.15
102754|6367|196.46|27|0.2
100405|236|232.0|45|0.2
108861|3012|397.38|1|0.2
107852|4263|380.8|30|0.0
108793|1377|306.88|65|0.0
100238|908|293.38|11|0.05
106923|3307|251.05|17|0.0
101950|2843|391.63|12|0.15
106943|1118|415.4|57|0.15
101655|4003|66.61|32|0.2
103477|3973|498.5|46|0.1
101510|3331|55.62|52|0.05
109997|5242|72.85|92|0.1
104129|6962|167.94|74|0.2
104653|6202|152.46|54|0.2
108081|3659|314.88|7|0.1
101885|9190|494.53|26|0.05
104188|923|280.29|46|0.1
102226|4962|435.03|3|0.2
103224|2917|400.41|61|0.05
102997|6087|448.71|86|0.2
104391|7143|297.86|62|0.1
101224|2973|226.63|66|0.2
100568|8163|238.51|99|0.2
109905|8779|334.28|79|0.0
107096|876|252.43|71|0.1
106142|1447|44.46|7|0.1
109424|4919|298.66|86|0.2
107164|824|251.95|21|0.15
108984|2953|367.46|27|0.1
106859|4835|423.44|85|0.2
104043|5053|207.48|19|0.2
107662|371|420.1|28|0.05
103143|3087|193.08|49|0.2
106642|6490|148.64|89|0.15
108330|8120|86.4|85|0.05
108540|8910|306.69|93|0.05
109637|4318|225.45|80|0.2
100783|4176|23.64|41|0.05
106029|7180|256.62|55|0.15
106521|7777|465.99|3|0.1
107531|7740|42.54|50|0.1
107923|5052|416.79|2|0.1
105024|6983|429.02|11|0.15
109627|4584|51.83|16|0.15
108398|7896|317.8|71|0.2
106551|3346|80.93|79|0.2
105768|1379|427.19|7|0.05
100464|3760|212.12|88|0.1
107211|4028|351.06|42|0.2
106656|277|294.65|41|0.1
105174|1272|329.02|29|0.2
101878|6129|394.18|53|0.0
108372|4490|363.55|16|0.15
102743|1448|161.59|8|0.0
104618|6497|447.36|1|0.2
105340|959|311.72|53|0.2
103220|1820|357.37|31|0.1
108294|7942|245.66|86|0.15
101975|8437|292.21|49|0.05
105642|8491|398.86|75|0.1
105578|1782|106.37|8|0.2
100716|985|244.08|70|0.1
108848|7973|257.2|67|0.05
103288|6381|318.81|58|0.2
103555|2971|314.12|2|0.0
102894|3142|111.81|15|0.2
104910|3293|313.26|64|0.1
105880|136|182.51|66|0.2
103574|8505|21.71|80|0.0
105698|3199|76.06|21|0.05
103032|2105|244.96|5|0.1
102223|2230|57.43|10|0.0
109931|8302|273.18|64|0.15
109158|5530|234.5|76|0.05
108473|3886|56.98|90|0.0
109570|1420|388.87|6|0.1
101635|4602|11.71|34|0.05
109361|9164|286.77|85|0.05
105457|5285|463.9|25|0.1
107326|7653|293.25|50|0.1
109712|1201|255.4|14|0.1
106608|4480|197.73|3|0.0
108742|3839|309.61|81|0.1
106142|5948|249.24|89|0.05
106356|1226|339.77|52|0.0
100802|5025|69.36|91|0.2
101579|5048|183.52|19|0.0
104239|92|317.7|41|0.05
108833|8291|246.53|72|0.1
109563|6056|390.79|70|0.05
103434|69|45.07|15|0.05
108721|1736|276.74|2|0.05
105638|7577|252.75|77|0.05
100146|9271|62.56|25|0.05
107843|343|63.99|5|0.2
108677|8879|60.54|44|0.1
105767|6054|289.34|82|0.1
102786|7461|481.74|73|0.2
109588|2407|119.04|50|0.1
109532|9383|29.12|56|0.0
108635|9435|496.65|75|0.05
107103|3947|473.57|55|0.0
108246|4135|275.0|99|0.15
108708|3839|132.41|83|0.2
105633|5654|376.77|87|0.1
102981|2035|98.2|41|0.15
104806|1605|148.84|94|0.0
101087|2010|138.24|77|0.2
105115|7522|241.83|41|0.2
108787|1186|141.43|23|0.15
107946|2158|136.77|37|0.1
101019|5345|38.18|28|0.1
103554|6140|239.01|76|0.2
109635|9517|335.26|37|0.2
101915|2798|308.11|37|0.0
106104|6774|365.6|33|0.05
101038|4329|158.42|87|0.15
101457|5387|342.52|80|0.2
104060|940|423.56|21|0.0
106606|2189|105.61|32|0.15
104464|53|492.92|46|0.15
109892|5018|126.96|44|0.0
102027|4745|231.74|66|0.05
108742|5506|173.01|56|0.2
109640|5117|466.28|64|0.1
101959|5249|65.59|69|0.2
107055|168|16.31|20|0.0
109063|5591|125.39|49|0.15
101050|2342|182.49|81|0.1
104009|2528|487.89|59|0.0
100219|3099|395.99|87|0.15
103036|2098|499.27|78|0.0
102134|2731|170.13|19|0.2
107201|1854|437.3|96|0.0
102055|2780|446.54|32|0.1
109406|5159|187.96|66|0.2
102828|4232|382.95|47|0.0
104137|4877|145.96|99|0.15
107877|4180|154.25|43|0.2
104997|768|391.34|66|0.0
102251|8228|149.94|10|0.1
100484|3224|214.2|4|0.0
105544|256|57.2|20|0.0
107150|735|208.41|4|0.15
104836|176|467.87|67|0.1
107190|929|288.06|95|0.15
101773|6782|444.05|96|0.0
100440|7734|419.12|2|0.2
108964|1165|386.19|50|0.1
101293|6930|252.05|30|0.2
106297|3147|425.77|12|0.15
106476|4490|76.44|99|0.05
102370|5030|497.76|70|0.15
104256|6044|372.55|29|0.0
109309|547|17.61|73|0.1
109312|2011|245.75|97|0.05
104520|777|93.55|83|0.1
109113|6037|115.28|15|0.15
102035|7015|400.82|73|0.2
101592|1888|14.69|79|0.15
107794|7632|69.04|92|0.05
100851|4841|288.3|88|0.0
104259|7502|137.61|51|0.15
101649|3685|483.39|80|0.05
104067|6482|76.54|20|0.1
102200|5264|393.25|23|0.0
101011|6927|303.61|81|0.1
103958|9623|262.75|65|0.15
106142|4972|20.45|77|0.05
102674|1071|466.45|89|0.2
102086|92|224.08|98|0.1
102437|7843|174.27|26|0.0
108667|8520|262.8|58|0.2
104040|8892|465.33|29|0.1
108532|6501|273.48|51|0.05
107407|6853|472.17|4|0.15
108874|702|107.1|16|0.15
100479|9284|326.15|11|0.15
106482|6524|441.51|99|0.1
100734|9667|369.57|79|0.15
104478|8770|293.72|9|0.05
103783|4876|420.76|35|0.2
107220|7884|311.22|22|0.05
106795|8830|126.39|25|0.0
104163|2339|40.62|30|0.2
101654|39|90.43|69|0.1
100568|1350|197.15|8|0.05
101398|8075|158.31|62|0.0
105165|4661|405.77|88|0.0
103851|7085|364.45|71|0.1
106220|4750|26.13|75|0.15
104609|4819|291.07|72|0.0
106149|8864|418.29|93|0.2
102358|6760|442.94|14|0.15
109161|2566|96.97|89|0.1
107006|6557|196.02|45|0.2
101175|2774|458.08|40|0.2
106726|2186|472.05|54|0.1
104722|1469|448.79|99|0.15
100953|5593|195.53|17|0.1
106323|827|35.58|30|0.0
103689|8848|250.61|29|0.0
109274|8680|258.22|20|0.1
102098|8398|102.91|55|0.15
108136|2910|245.51|62|0.2
107548|4769|102.13|65|0.0
109249|2029|312.22|34|0.2
102379|4034|357.31|87|0.15
100249|8272|64.8|89|0.05
100346|1147|321.86|100|0.2
105049|5314|86.58|30|0.2
105708|7352|37.57|27|0.1
101940|2437|227.69|28|0.2
102424|3147|438.5|24|0.1
106405|5058|482.42|96|0.1
102872|1227|48.17|47|0.15
102671|9566|62.08|91|0.2
105031|5561|399.78|63|0.2
106772|6013|308.0|57|0.2
101624|8956|109.2|15|0.0
104488|3383|440.43|41|0.05
100763|5051|290.27|53|0.15
105655|831|91.16|45|0.05
108369|6158|223.91|38|0.1
101506|9003|122.6|46|0.0
105506|3892|366.85|64|0.0
109028|2933|324.8|36|0.1
109815|6555|458.66|74|0.2
106632|6997|270.96|38|0.05
101505|3837|129.35|86|0.1
109123|6290|419.94|25|0.0
102106|3849|78.51|70|0.15
107786|1064|390.99|82|0.1
101360|2954|212.13|85|0.0
107758|2076|415.41|60|0.1
108322|7766|395.46|18|0.0
100674|2044|421.62|46|0.05
109687|7379|125.95|59|0.0
102604|5865|16.05|71|0.1
104218|671|443.1|94|0.1
104627|5036|356.33|4|0.1
107785|5492|450.69|48|0.1
103441|8719|419.22|1|0.1
104724|9731|176.55|15|0.05
108060|9087|35.9|59|0.1
107424|7595|38.89|30|0.15
106005|4226|461.71|2|0.15
106237|7302|462.4|23|0.05
104574|3353|310.38|61|0.2
103469|924|221.05|99|0.2
107962|4664|49.88|95|0.15
106562|7970|464.88|36|0.0
102808|5379|291.9|31|0.2
105333|6979|202.22|61|0.0
103434|1065|59.34|12|0.15
102284|3622|82.75|10|0.2
102668|495|299.55|97|0.1
101159|2304|259.5|67|0.0
100675|7451|123.66|19|0.15
106687|171|394.94|21|0.1
106520|6849|162.76|57|0.15
106571|7977|332.04|90|0.1
109067|886|210.27|37|0.15
103590|4142|281.65|75|0.0
104819|2327|482.2|43|0.05
107635|6809|419.96|49|0.15
108583|3260|255.4|14|0.15
103814|3055|390.63|98|0.0
100820|3144|276.24|42|0.1
109272|7880|497.85|78|0.0
107968|5966|353.14|39|0.1
103456|4459|430.65|33|0.1
105118|925|176.64|56|0.1
102342|4271|466.91|75|0.05
105603|4961|457.3|88|0.05
104149|2520|205.8|23|0.05
100109|2677|87.63|71|0.15
106118|374|59.97|24|0.1
108381|9571|370.73|3|0.1
104098|530|427.06|17|0.15
108039|1885|88.78|87|0.05
109007|6955|226.68|51|0.1
100564|7051|321.9|33|0.05
105553|402|150.99|37|0.1
101506|8614|494.25|41|0.0
104850|3238|332.69|85|0.05
104118|4143|487.1|91|0.15
100565|6805|448.03|72|0.15
101252|2314|399.56|58|0.0
109743|8866|67.8|83|0.2
106535|2413|137.88|12|0.05
100791|2148|182.13|96|0.0
100440|4840|420.96|68|0.15
105638|2108|120.73|69|0.15
104366|9158|491.54|15|0.15
107286|7063|253.65|20|0.2
101632|2137|359.88|28|0.05
105892|9971|248.99|62|0.1
104033|2822|290.64|73|0.1
109892|2507|155.85|47|0.05
109978|9696|412.37|40|0.1
103921|7328|488.89|50|0.2
101269|1736|116.54|46|0.0
103896|9767|137.88|26|0.2
100209|4285|381.53|24|0.05
102072|9116|306.05|83|0.1
104800|936|127.0|35|0.15
107415|9256|462.35|85|0.0
107607|6386|351.05|99|0.15
109756|3273|306.92|99|0.2
105299|1700|202.55|35|0.15
106661|3639|417.02|52|0.1
109480|9857|466.73|73|0.05
103400|8765|94.12|57|0.15
107037|5619|290.85|18|0.1
103837|1181|457.29|70|0.15
105395|554|62.16|48|0.2
101927|7652|181.4|30|0.2
103005|363|418.59|69|0.05
106901|9488|346.71|70|0.1
103323|8755|305.82|57|0.15
108230|9017|71.4|66|0.05
102614|9841|261.36|62|0.0
108543|8142|164.32|95|0.05
109002|3938|143.88|4|0.05
100731|5706|437.49|11|0.2
109139|6231|455.21|79|0.2
104683|1239|446.63|81|0.1
107286|9967|222.37|94|0.15
105175|1772|71.25|100|0.2
106915|9606|68.17|77|0.15
107874|3207|31.79|68|0.2
104351|7313|464.81|81|0.0
104075|6597|83.01|97|0.05
100218|5417|476.87|97|0.1
101896|7188|139.18|29|0.1
104544|2487|184.38|19|0.05
100873|3459|176.15|53|0.15
108980|5810|39.45|56|0.05
100886|2411|497.75|21|0.0
109613|2968|497.0|66|0.1
107314|6277|100.6|55|0.2
106493|3642|444.12|42|0.0
108514|446|410.31|4|0.1
108135|6403|17.95|41|0.0
100295|8884|467.7|30|0.15
108009|9052|292.11|5|0.15
102720|9797|302.38|93|0.2
100814|7888|193.55|61|0.1
105938|740|77.61|4|0.1
107716|6753|286.14|52|0.0
103659|8420|171.15|35|0.2
103583|4970|138.29|95|0.05
103975|4830|93.36|29|0.15
104346|5643|113.25|71|0.2
103346|3186|137.85|72|0.0
100866|9488|166.58|49|0.2
104139|6039|335.53|12|0.0
108717|9253|340.63|5|0.05
105568|4080|190.43|51|0.0
101852|4818|146.49|88|0.05
104317|14|410.65|75|0.0
108140|7111|481.81|31|0.2
101461|3924|312.09|82|0.0
102954|8305|15.98|46|0.1
105318|9525|19.57|83|0.2
107605|1316|281.8|47|0.2
102909|916|95.2|6|0.1
103839|2266|375.17|55|0.1
103772|4035|59.31|20|0.15
103119|277|94.33|69|0.05
108679|4157|462.03|64|0.05
102844|2152|168.8|9|0.0
104612|4063|459.32|86|0.2
102011|620|97.63|15|0.05
103427|3208|126.56|42|0.2
100978|2359|391.11|96|0.0
102699|1974|447.45|42|0.2
103158|1023|140.38|66|0.1
102279|9980|53.08|92|0.2
107209|5473|296.83|19|0.0
109887|3015|333.11|95|0.05
101236|9137|66.35|43|0.05
109358|792|118.59|72|0.2
104641|3719|76.78|44|0.1
109282|5409|292.91|41|0.05
102212|630|405.7|94|0.05
108484|3712|360.45|44|0.2
101745|8110|397.8|24|0.0
106746|9333|97.05|49|0.0
100680|7795|297.02|41|0.15
109337|7781|162.75|22|0.15
109821|6393|403.88|79|0.15
109771|3499|472.68|97|0.2
105325|6988|37.97|41|0.0
107011|518|222.04|86|0.15
100822|4322|172.23|96|0.0
104353|7886|297.53|71|0.0
105916|3957|472.31|9|0.0
109252|945|27.51|72|0.1
109632|3797|350.4|73|0.15
103247|5979|406.59|66|0.1
106175|923|495.04|99|0.1
109661|2163|170.03|21|0.2
105923|7285|486.9|64|0.05
108232|992|466.6|53|0.05
101245|3993|351.04|44|0.1
101778|8533|456.41|36|0.2
107044|7139|359.65|11|0.05
106455|3582|400.33|21|0.15
109235|7945|43.23|84|0.2
100107|9492|396.76|54|0.0
107953|6608|157.84|52|0.2
105596|5005|123.4|25|0.2
108454|6466|461.67|78|0.1
105064|2815|31.16|28|0.05
102792|2178|228.24|98|0.2
100884|5699|57.33|38|0.0
101156|6608|32.39|57|0.1
107936|2695|322.18|100|0.0
104544|3233|64.99|69|0.0
106702|7272|162.6|43|0.1
104115|9658|315.63|88|0.1
100133|6432|68.55|25|0.2
109501|3740|107.49|64|0.05
108501|208|418.99|29|0.05
103660|219|289.4|9|0.2
100877|5756|184.11|100|0.0
101439|2015|497.38|8|0.0
107500|8533|197.86|45|0.1
104573|9044|77.78|51|0.05
105390|7580|230.05|40|0.0
103502|4314|235.48|1|0.0
103417|9191|218.46|70|0.2
103056|102|279.09|77|0.05
108136|8166|244.07|7|0.1
102750|2453|159.14|47|0.15
100956|9176|96.52|10|0.05
106259|5978|400.89|50|0.1
108339|8734|437.42|3|0.1
101107|5496|276.29|37|0.2
107995|3352|24.28|83|0.0
102510|9007|226.26|57|0.15
102183|9194|189.62|67|0.0
108644|4789|373.31|28|0.1
105343|4757|263.57|90|0.2
103391|3774|381.34|93|0.1
103263|1663|229.84|50|0.05
106114|9832|66.0|16|0.0
106216|316|354.67|76|0.2
107849|8415|309.8|80|0.15
104372|4300|400.32|91|0.15
104995|177|461.24|50|0.0
109611|3289|406.02|55|0.05
100134|1003|183.4|22|0.2
105200|630|348.27|89|0.05
107829|6615|276.16|34|0.15
109037|4718|410.35|48|0.05
109562|1787|145.52|65|0.0
107381|4748|211.28|76|0.2
109050|3372|402.99|65|0.2
109838|4480|267.32|71|0.05
108304|6797|86.14|65|0.2
109556|4756|398.69|56|0.05
107850|8188|474.3|95|0.15
100419|9326|431.37|31|0.0
100300|3325|401.65|8|0.15
106520|7709|248.58|46|0.2
103857|9621|494.78|10|0.1
101528|934|308.47|83|0.15
108073|5832|85.87|31|0.2
109674|8121|241.2|21|0.0
108020|9449|32.96|32|0.2
108200|7510|11.77|13|0.1
100593|7274|396.59|14|0.1
109414|9718|472.93|31|0.15
103542|1333|100.04|2|0.0
102561|3982|125.09|60|0.15
106335|3538|415.2|85|0.05
108560|8081|100.24|47|0.2
104503|6848|194.71|9|0.0
104443|414|446.01|53|0.0
101083|7407|185.52|3|0.0
108025|7986|87.71|12|0.05
105228|719|475.97|5|0.2
102988|7834|294.61|54|0.05
103017|502|321.92|87|0.1
101923|6101|168.5|30|0.1
107368|1039|132.2|84|0.0
107520|6284|277.25|68|0.1
102394|9634|440.84|34|0.2
105219|9102|84.78|4|0.0
104418|8851|120.62|7|0.0
103314|5847|485.11|93|0.15
104635|3044|433.86|61|0.05
107145|4182|78.22|50|0.0
103701|9624|218.08|31|0.0
104962|8824|20.76|25|0.05
101433|9372|135.08|16|0.15
102064|1644|292.0|5|0.0
102186|3531|210.48|50|0.0
106744|18|263.75|20|0.0
105588|223|394.41|21|0.0
101988|7791|260.56|2|0.1
100868|1086|77.92|72|0.2
109001|3102|455.18|32|0.2
105035|8740|346.03|7|0.05
102706|5114|133.04|19|0.05
104685|7232|320.89|55|0.15
100098|7144|290.86|19|0.2
109535|691|205.2|77|0.15
102134|7118|145.72|21|0.05
106087|3889|350.84|86|0.0
105680|3649|85.27|93|0.15
102200|1311|176.44|95|0.1
104447|4036|51.99|79|0.2
108367|6361|82.64|6|0.15
100004|5645|175.41|8|0.1
101432|8719|286.62|35|0.2
105876|2612|96.33|20|0.1
102442|6427|297.43|73|0.15
105708|4917|188.75|99|0.2
100011|267|422.94|8|0.0
108231|2100|342.6|31|0.05
101239|2889|269.85|76|0.15
106285|3647|123.86|52|0.1
108197|7075|214.07|99|0.15
100957|5779|212.78|19|0.1
104165|4628|118.23|93|0.15
105350|3247|22.14|70|0.2
106447|8664|405.75|33|0.1
101289|1226|320.34|58|0.2
100226|9998|270.99|48|0.1
103233|8515|335.93|30|0.0
101418|8985|122.26|89|0.0
104228|4789|367.75|10|0.15
106640|2981|126.63|23|0.15
103895|1858|82.43|57|0.05
105335|1651|255.71|36|0.15
103186|5692|56.34|97|0.0
105790|584|150.85|50|0.05
106222|6271|180.03|53|0.0
101028|5884|135.16|89|0.05
101170|2026|471.97|49|0.2
104397|8264|41.61|34|0.0
108201|9100|167.51|12|0.0
107711|1926|391.73|77|0.2
101575|1814|315.32|23|0.1
104935|6013|400.87|35|0.05
100872|3237|433.52|91|0.0
104322|16|307.54|54|0.1
106357|5272|94.89|35|0.2
103708|4443|292.76|39|0.2
106240|7765|128.12|43|0.2
102641|3288|495.02|55|0.15
100368|8868|229.62|55|0.05
107749|1914|53.5|57|0.1
108669|6951|297.74|79|0.05
100126|4278|401.32|59|0.1
106446|716|470.85|99|0.1
108548|1620|137.1|5|0.2
104077|3260|10.69|1|0.05
106012|5131|146.14|12|0.05
105724|5400|140.13|22|0.05
109784|412|452.56|5|0.2
108199|8164|400.41|40|0.0
108457|8107|337.08|86|0.1
105894|9744|15.31|71|0.05
108449|2276|457.91|23|0.15
102185|4328|192.33|22|0.2
105158|4|430.46|13|0.2
108651|567|228.67|74|0.15
100718|9348|398.24|55|0.0
107222|6614|198.02|27|0.0
107855|3395|485.66|99|0.1
109572|2408|411.77|51|0.2
106615|7333|428.84|56|0.05
103484|2250|270.42|20|0.05
109533|3421|187.15|98|0.15
103453|4331|487.05|93|0.15
109662|911|395.24|44|0.0
100299|7013|154.57|82|0.05
106303|6864|215.58|22|0.15
105885|4780|58.84|94|0.15
105385|2743|84.36|20|0.1
106224|328|28.39|78|0.0
106531|437|490.44|65|0.1
101198|4142|152.2|95|0.1
106721|6962|192.24|4|0.1
101919|9565|11.18|86|0.1
109781|7402|177.35|67|0.2
107665|4019|46.83|42|0.05
104568|1787|104.48|12|0.1
101470|7377|400.61|96|0.05
107089|2406|90.45|77|0.05
109303|7118|223.33|67|0.15
104773|9157|185.34|27|0.15
108777|4865|63.48|82|0.2
101111|9940|269.53|13|0.15
107509|1734|37.21|94|0.1
101264|9181|351.66|96|0.05
101592|786|486.95|25|0.0
100265|8043|470.96|32|0.1
109325|7529|188.15|11|0.15
100323|6261|346.88|65|0.15
104430|6213|330.71|82|0.1
101438|123|495.82|54|0.15
103159|3426|406.84|80|0.15
105146|7271|58.07|89|0.2
101762|3224|428.02|97|0.2
102977|3199|227.44|20|0.1
104338|8587|471.88|68|0.05
107608|8113|102.24|18|0.0
106958|250|305.19|78|0.0
100544|214|486.01|100|0.05
103657|1998|64.65|2|0.1
104783|9415|299.47|96|0.0
109183|1006|128.4|22|0.0
109306|9224|289.52|99|0.2
109215|4533|397.03|17|0.2
107646|4794|483.14|43|0.0
107006|1245|312.08|98|0.05
103142|4048|74.86|8|0.05
102380|4051|363.32|16|0.15
106051|447|106.19|89|0.2
101641|5167|64.61|62|0.0
106064|4582|141.64|68|0.15
105064|5368|480.56|14|0.2
104766|5306|482.04|16|0.05
108030|1831|209.33|67|0.15
105418|8370|12.01|57|0.05
103245|9004|326.49|11|0.1
108508|7753|166.2|72|0.0
104795|8834|115.25|7|0.1
102246|450|457.28|20|0.0
109811|1368|414.51|6|0.0
104434|1786|32.16|20|0.2
106864|5551|318.87|48|0.2
100631|6408|305.84|64|0.15
101445|4834|346.53|85|0.0
108991|7200|98.73|48|0.2
109080|4752|93.7|41|0.15
106474|922|336.27|84|0.05
103747|1012|175.01|78|0.05
109449|8031|265.51|52|0.2
105786|4581|493.41|14|0.05
105307|7329|246.79|44|0.15
101010|950|475.9|94|0.1
106114|556|361.53|19|0.05
100178|806|372.62|66|0.2
104172|8954|156.02|16|0.2
107091|2374|117.79|19|0.0
107779|269|447.3|23|0.1
109329|4078|177.32|35|0.15
106613|9975|396.74|49|0.15
106741|315|112.35|95|0.2
105207|6561|97.23|63|0.05
105680|6245|304.74|15|0.05
100676|2042|371.27|48|0.0
103276|4917|186.7|55|0.2
105471|9517|265.92|92|0.05
105342|5007|461.26|31|0.0
100146|2740|247.21|69|0.0
104962|3841|179.16|54|0.2
101353|119|421.31|21|0.1
107801|2464|92.19|26|0.15
102492|2955|123.66|68|0.0
100276|5607|158.55|5|0.1
106027|7018|63.58|25|0.05
102085|5936|40.23|11|0.0
104944|5477|367.48|53|0.05
106541|416|112.47|46|0.0
102014|3850|210.21|92|0.1
108807|3721|365.26|64|0.15
102168|9265|129.74|41|0.2
101336|2927|145.87|32|0.1
106174|7474|151.19|30|0.2
103139|1280|469.74|19|0.15
106904|1946|332.79|48|0.1
105413|7949|119.85|61|0.15
107250|4868|432.76|21|0.1
109670|9461|17.9|62|0.15
